,date,future,subgroup,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo
1080,2018-01-18,False,Adults,38.7857,42.54769,35.0237,55.21856,59.37263,51.0645
1081,2018-01-18,False,All polls,39.75453,44.34867,35.16039,54.85685,59.08979,50.6239
1082,2018-01-18,False,Voters,41.49497,45.75725,37.2327,53.70368,57.85677,49.55059
1083,2018-01-19,False,Adults,38.57017,42.29569,34.84464,56.11489,60.22902,52.00076
1084,2018-01-19,False,All polls,39.47084,44.00764,34.93405,55.4662,59.68051,51.2519
1085,2018-01-19,False,Voters,41.31607,45.54035,37.0918,54.06738,58.2914,49.84335
1086,2018-01-20,False,Adults,38.57017,42.29569,34.84464,56.11489,60.22902,52.00076
1087,2018-01-20,False,All polls,39.47084,44.00764,34.93405,55.4662,59.68051,51.2519
1088,2018-01-20,False,Voters,41.31607,45.54035,37.0918,54.06738,58.2914,49.84335
1089,2018-01-21,False,Adults,38.08665,41.79647,34.37683,56.40729,60.50294,52.31165
1090,2018-01-21,False,All polls,39.11164,43.69135,34.53194,55.66471,59.86307,51.46636
1091,2018-01-21,False,Voters,41.39082,45.62954,37.15209,54.03265,58.24389,49.8214
1092,2018-01-22,False,Adults,37.68642,41.43099,33.94185,56.75862,60.97962,52.53762
1093,2018-01-22,False,All polls,38.66162,43.15218,34.17107,56.06828,60.28794,51.84861
1094,2018-01-22,False,Voters,40.72579,44.84049,36.61108,54.58442,58.7056,50.46325
1095,2018-01-23,False,Adults,37.34459,41.04428,33.6449,57.0888,61.27245,52.90515
1096,2018-01-23,False,All polls,38.35379,42.80848,33.89911,56.41224,60.62152,52.20297
1097,2018-01-23,False,Voters,40.41182,44.46638,36.35726,55.01748,59.15485,50.8801
1098,2018-01-24,False,Adults,37.5351,41.1797,33.89051,56.79459,61.12605,52.46314
1099,2018-01-24,False,All polls,39.18694,43.80286,34.57102,55.91165,60.15128,51.67202
1100,2018-01-24,False,Voters,41.14259,45.26107,37.02411,54.98185,58.97861,50.9851
1101,2018-01-25,False,Adults,37.48536,41.09369,33.87702,56.80935,61.12086,52.49785
1102,2018-01-25,False,All polls,39.04172,43.68406,34.39938,55.95849,60.18705,51.72993
1103,2018-01-25,False,Voters,40.7399,45.08248,36.39733,55.1729,59.23835,51.10746
1104,2018-01-26,False,Adults,37.41549,40.89029,33.94069,57.11086,61.35429,52.86742
1105,2018-01-26,False,All polls,38.82256,43.36605,34.27906,56.24937,60.46866,52.03009
1106,2018-01-26,False,Voters,40.48121,44.79216,36.17026,55.45601,59.56697,51.34505
1107,2018-01-27,False,Adults,37.41549,40.89029,33.94069,57.11086,61.35429,52.86742
1108,2018-01-27,False,All polls,38.82256,43.36605,34.27906,56.24937,60.46866,52.03009
1109,2018-01-27,False,Voters,40.48121,44.79216,36.17026,55.45601,59.56697,51.34505
1110,2018-01-28,False,Adults,37.41549,40.89029,33.94069,57.11086,61.35429,52.86742
1111,2018-01-28,False,All polls,38.82256,43.36605,34.27906,56.24937,60.46866,52.03009
1112,2018-01-28,False,Voters,40.48121,44.79216,36.17026,55.45601,59.56697,51.34505
1113,2018-01-29,False,Adults,37.5544,40.99557,34.11323,57.02602,61.24979,52.80225
1114,2018-01-29,False,All polls,38.78343,43.30004,34.26682,56.26638,60.47754,52.05522
1115,2018-01-29,False,Voters,40.38136,44.71818,36.04454,55.4905,59.62584,51.35516
1116,2018-01-30,False,Adults,37.95375,41.46746,34.44004,56.312,60.51235,52.11166
1117,2018-01-30,False,All polls,38.99561,43.45333,34.53789,55.81257,59.94471,51.68044
1118,2018-01-30,False,Voters,40.68484,44.94089,36.42879,55.03505,59.05131,51.01878
1119,2018-01-31,False,Adults,38.84452,42.54589,35.14314,55.11158,59.98913,50.23402
1120,2018-01-31,False,All polls,39.52642,43.91461,35.13823,54.93532,59.4603,50.41035
1121,2018-01-31,False,Voters,41.70512,45.92004,37.4902,53.58346,58.15947,49.00745
1122,2018-02-01,False,Adults,39.17886,43.21083,35.14688,54.83321,59.70747,49.95896
1123,2018-02-01,False,All polls,39.77913,44.31235,35.24591,54.69682,59.23775,50.15588
1124,2018-02-01,False,Voters,42.01125,46.33043,37.69207,53.27848,57.81176,48.7452
1125,2018-02-02,False,Adults,39.52907,43.59414,35.464,54.39931,59.23092,49.56771
1126,2018-02-02,False,All polls,40.19921,44.90403,35.4944,54.20677,58.8217,49.59185
1127,2018-02-02,False,Voters,42.3483,46.80195,37.89466,52.75233,57.33406,48.1706
1128,2018-02-03,False,Adults,39.54993,43.70949,35.39037,54.3875,59.282,49.493
1129,2018-02-03,False,All polls,40.20801,44.97096,35.44506,54.20181,58.87855,49.52507
1130,2018-02-03,False,Voters,42.38263,46.89832,37.86693,52.74967,57.39333,48.10601
1131,2018-02-04,False,Adults,39.54993,43.70949,35.39037,54.3875,59.282,49.493
1132,2018-02-04,False,All polls,40.20801,44.97096,35.44506,54.20181,58.87855,49.52507
1133,2018-02-04,False,Voters,42.38263,46.89832,37.86693,52.74967,57.39333,48.10601
1134,2018-02-05,False,Adults,39.74566,43.7965,35.69482,54.42212,59.22594,49.61829
1135,2018-02-05,False,All polls,40.37448,45.14725,35.60171,54.16125,58.82504,49.49746
1136,2018-02-05,False,Voters,42.46733,47.06224,37.87241,52.63002,57.30283,47.9572
1137,2018-02-06,False,Adults,39.51102,43.53357,35.48847,54.31282,58.86477,49.76087
1138,2018-02-06,False,All polls,40.13234,44.93316,35.33151,54.1513,58.63926,49.66335
1139,2018-02-06,False,Voters,42.77346,47.24353,38.30339,52.30897,56.76207,47.85588
1140,2018-02-07,False,Adults,39.63509,43.60944,35.66074,54.31309,58.89152,49.73466
1141,2018-02-07,False,All polls,40.71095,45.47941,35.94249,53.78003,58.14731,49.41275
1142,2018-02-07,False,Voters,43.29857,47.72843,38.86872,52.21658,56.4032,48.02996
1143,2018-02-08,False,Adults,39.73898,43.78918,35.68879,54.20528,58.73335,49.67722
1144,2018-02-08,False,All polls,40.81161,45.63501,35.9882,53.61358,57.99963,49.22753
1145,2018-02-08,False,Voters,43.32616,47.76109,38.89122,52.06881,56.25309,47.88452
1146,2018-02-09,False,Adults,39.70684,43.63631,35.77737,54.2007,58.45406,49.94735
1147,2018-02-09,False,All polls,40.83043,45.61123,36.04963,53.56587,57.76377,49.36797
1148,2018-02-09,False,Voters,43.31694,47.9427,38.69118,52.39967,56.54346,48.25587
1149,2018-02-10,False,Adults,39.70684,43.63631,35.77737,54.2007,58.45406,49.94735
1150,2018-02-10,False,All polls,40.83043,45.61123,36.04963,53.56587,57.76377,49.36797
1151,2018-02-10,False,Voters,43.31694,47.9427,38.69118,52.39967,56.54346,48.25587
1152,2018-02-11,False,Adults,39.70684,43.63631,35.77737,54.2007,58.45406,49.94735
1153,2018-02-11,False,All polls,40.83043,45.61123,36.04963,53.56587,57.76377,49.36797
1154,2018-02-11,False,Voters,43.31694,47.9427,38.69118,52.39967,56.54346,48.25587
1155,2018-02-12,False,Adults,39.8287,43.69754,35.95986,54.30534,58.54066,50.07001
1156,2018-02-12,False,All polls,40.91967,45.69281,36.14652,53.57592,57.81052,49.34132
1157,2018-02-12,False,Voters,43.30393,47.99929,38.60857,52.30949,56.50521,48.11377
1158,2018-02-13,False,Adults,39.55173,43.33538,35.76809,54.45077,58.62048,50.28105
1159,2018-02-13,False,All polls,40.98163,45.74114,36.22212,53.64082,57.80031,49.48132
1160,2018-02-13,False,Voters,42.79964,47.37157,38.22772,52.69312,56.75782,48.62842
1161,2018-02-14,False,Adults,39.79505,43.56091,36.02919,54.31,58.63527,49.98473
1162,2018-02-14,False,All polls,41.42786,46.25141,36.60431,53.14172,57.58243,48.70101
1163,2018-02-14,False,Voters,43.15522,47.58856,38.72189,51.87932,56.20625,47.55239
1164,2018-02-15,False,Adults,39.79505,43.56091,36.02919,54.31,58.63527,49.98473
1165,2018-02-15,False,All polls,41.45908,46.14534,36.77282,53.24955,57.55662,48.94247
1166,2018-02-15,False,Voters,43.00751,47.2878,38.72722,52.13282,56.30835,47.95729
1167,2018-02-16,False,Adults,39.80095,43.52007,36.08182,54.11367,58.28546,49.94187
1168,2018-02-16,False,All polls,41.3879,46.04681,36.72899,53.14198,57.36118,48.92278
1169,2018-02-16,False,Voters,43.03395,47.2128,38.8551,51.99947,56.10002,47.89891
1170,2018-02-17,False,Adults,39.80095,43.52007,36.08182,54.11367,58.28546,49.94187
1171,2018-02-17,False,All polls,41.3879,46.04681,36.72899,53.14198,57.36118,48.92278
1172,2018-02-17,False,Voters,43.03395,47.2128,38.8551,51.99947,56.10002,47.89891
1173,2018-02-18,False,Adults,39.80095,43.52007,36.08182,54.11367,58.28546,49.94187
1174,2018-02-18,False,All polls,41.3879,46.04681,36.72899,53.14198,57.36118,48.92278
1175,2018-02-18,False,Voters,43.03395,47.2128,38.8551,51.99947,56.10002,47.89891
1176,2018-02-19,False,Adults,39.5064,43.33369,35.6791,54.52228,58.99638,50.04818
1177,2018-02-19,False,All polls,41.14141,45.96506,36.31777,53.41457,57.88396,48.94518
1178,2018-02-19,False,Voters,43.04725,47.26704,38.82745,51.96658,56.08279,47.85036
1179,2018-02-20,False,Adults,39.41115,43.21477,35.60753,54.46137,58.89228,50.03047
1180,2018-02-20,False,All polls,40.9889,45.7826,36.19521,53.43631,57.85064,49.02197
1181,2018-02-20,False,Voters,43.03841,47.15751,38.91932,52.0429,56.10506,47.98075
1182,2018-02-21,False,Adults,39.41115,43.21477,35.60753,54.46137,58.89228,50.03047
1183,2018-02-21,False,All polls,40.54642,45.6544,35.43844,54.18967,58.86581,49.51352
1184,2018-02-21,False,Voters,41.58496,46.64968,36.52023,53.84543,58.50197,49.18889
1185,2018-02-22,False,Adults,39.61691,43.33885,35.89496,53.96153,58.97761,48.94545
1186,2018-02-22,False,All polls,40.57474,45.58183,35.56766,53.90281,58.78596,49.01966
1187,2018-02-22,False,Voters,41.70066,46.66296,36.73836,53.646,58.24031,49.05168
1188,2018-02-23,False,Adults,38.93113,42.78369,35.07857,54.8304,60.38469,49.27612
1189,2018-02-23,False,All polls,40.01941,45.13074,34.90808,54.44614,59.68207,49.21021
1190,2018-02-23,False,Voters,42.07542,46.96513,37.1857,53.40005,57.84431,48.9558
1191,2018-02-24,False,Adults,38.93113,42.78369,35.07857,54.8304,60.38469,49.27612
1192,2018-02-24,False,All polls,40.01941,45.13074,34.90808,54.44614,59.68207,49.21021
1193,2018-02-24,False,Voters,42.07542,46.96513,37.1857,53.40005,57.84431,48.9558
1194,2018-02-25,False,Adults,38.15955,42.21562,34.10347,55.38034,60.81082,49.94986
1195,2018-02-25,False,All polls,39.07833,44.21738,33.93928,55.58106,60.83849,50.32363
1196,2018-02-25,False,Voters,41.42073,46.41427,36.42719,54.53806,59.31335,49.76276
1197,2018-02-26,False,Adults,38.24786,42.20359,34.29212,55.27832,60.55324,50.0034
1198,2018-02-26,False,All polls,39.37048,44.4523,34.28865,55.20858,60.39171,50.02546
1199,2018-02-26,False,Voters,41.62282,46.54653,36.69911,54.16532,58.9242,49.40644
1200,2018-02-27,False,Adults,38.51483,42.46444,34.56523,55.17336,60.28065,50.06608
1201,2018-02-27,False,All polls,39.63747,44.71782,34.55713,54.95428,60.0928,49.81575
1202,2018-02-27,False,Voters,41.69873,46.58309,36.81438,53.97468,58.62134,49.32802
1203,2018-02-28,False,Adults,38.98043,42.99366,34.96721,54.79705,59.93576,49.65834
1204,2018-02-28,False,All polls,40.03228,45.1869,34.87766,54.5688,59.74226,49.39535
1205,2018-02-28,False,Voters,42.09689,46.98055,37.21323,53.71484,58.31968,49.11001
1206,2018-03-01,False,Adults,39.06365,43.0696,35.0577,54.6959,59.60804,49.78376
1207,2018-03-01,False,All polls,40.59626,45.90219,35.29032,54.11998,59.25413,48.98583
1208,2018-03-01,False,Voters,42.70711,47.68513,37.72908,53.1734,57.82639,48.5204
1209,2018-03-02,False,Adults,38.79745,42.76815,34.82674,54.98138,59.85663,50.10612
1210,2018-03-02,False,All polls,40.41828,45.74401,35.09255,54.26653,59.38912,49.14394
1211,2018-03-02,False,Voters,42.28911,47.32063,37.25759,53.51625,58.25334,48.77915
1212,2018-03-03,False,Adults,38.79745,42.76815,34.82674,54.98138,59.85663,50.10612
1213,2018-03-03,False,All polls,40.41828,45.74401,35.09255,54.26653,59.38912,49.14394
1214,2018-03-03,False,Voters,42.28911,47.32063,37.25759,53.51625,58.25334,48.77915
1215,2018-03-04,False,Adults,38.79745,42.76815,34.82674,54.98138,59.85663,50.10612
1216,2018-03-04,False,All polls,40.41828,45.74401,35.09255,54.26653,59.38912,49.14394
1217,2018-03-04,False,Voters,42.28911,47.32063,37.25759,53.51625,58.25334,48.77915
1218,2018-03-05,False,Adults,38.82128,42.69521,34.94736,54.99964,59.70008,50.29919
1219,2018-03-05,False,All polls,40.38741,45.67976,35.09505,54.30457,59.28853,49.32061
1220,2018-03-05,False,Voters,42.33316,47.37366,37.29265,53.53802,58.23463,48.84142
1221,2018-03-06,False,Adults,39.08385,42.9035,35.2642,54.47271,59.09484,49.85057
1222,2018-03-06,False,All polls,40.47234,45.65884,35.28583,53.97641,58.84018,49.11264
1223,2018-03-06,False,Voters,42.36044,47.24092,37.47996,53.10275,57.57113,48.63437
1224,2018-03-07,False,Adults,39.14234,42.74504,35.53964,54.50154,59.1605,49.84258
1225,2018-03-07,False,All polls,40.2174,45.06957,35.36523,54.10192,58.72217,49.48167
1226,2018-03-07,False,Voters,41.3746,46.08529,36.66392,53.73106,57.80843,49.65369
1227,2018-03-08,False,Adults,39.85278,43.53521,36.17035,53.78379,58.5656,49.00199
1228,2018-03-08,False,All polls,40.62883,45.3099,35.94776,53.62344,58.28907,48.9578
1229,2018-03-08,False,Voters,41.92076,46.46578,37.37574,52.98934,57.28347,48.69521
1230,2018-03-09,False,Adults,40.05423,43.63409,36.47437,53.49677,58.09981,48.89373
1231,2018-03-09,False,All polls,40.67968,45.20671,36.15265,53.42613,57.97424,48.87802
1232,2018-03-09,False,Voters,41.95938,46.36271,37.55604,52.77974,56.96447,48.59501
1233,2018-03-10,False,Adults,40.05423,43.63409,36.47437,53.49677,58.09981,48.89373
1234,2018-03-10,False,All polls,40.67968,45.20671,36.15265,53.42613,57.97424,48.87802
1235,2018-03-10,False,Voters,41.95938,46.36271,37.55604,52.77974,56.96447,48.59501
1236,2018-03-11,False,Adults,40.05423,43.63409,36.47437,53.49677,58.09981,48.89373
1237,2018-03-11,False,All polls,40.67968,45.20671,36.15265,53.42613,57.97424,48.87802
1238,2018-03-11,False,Voters,41.95938,46.36271,37.55604,52.77974,56.96447,48.59501
1239,2018-03-12,False,Adults,40.034,43.59299,36.47501,53.53506,58.09439,48.97573
1240,2018-03-12,False,All polls,40.65869,45.17205,36.14533,53.42641,57.93153,48.92129
1241,2018-03-12,False,Voters,41.94425,46.37898,37.50953,52.77081,56.98238,48.55925
1242,2018-03-13,False,Adults,39.73454,43.22737,36.2417,54.20818,58.65186,49.76451
1243,2018-03-13,False,All polls,40.52831,45.02388,36.03274,53.88568,58.26931,49.50204
1244,2018-03-13,False,Voters,42.08287,46.50375,37.66198,53.00063,57.15771,48.84354
1245,2018-03-14,False,Adults,39.64307,43.10952,36.17662,54.28221,58.70884,49.85558
1246,2018-03-14,False,All polls,40.42437,44.93805,35.91068,53.99303,58.3152,49.67086
1247,2018-03-14,False,Voters,41.90339,46.21532,37.59145,53.29808,57.33239,49.26378
1248,2018-03-15,False,Adults,39.79709,43.27942,36.31475,53.7982,58.00588,49.59053
1249,2018-03-15,False,All polls,40.46296,44.89322,36.03271,53.65602,57.8201,49.49195
1250,2018-03-15,False,Voters,42.00203,46.33103,37.67303,53.18635,57.17131,49.20139
1251,2018-03-16,False,Adults,39.40322,42.87506,35.93137,54.20784,58.46326,49.95242
1252,2018-03-16,False,All polls,40.24184,44.76358,35.7201,53.87739,58.09512,49.65967
1253,2018-03-16,False,Voters,41.56427,46.05385,37.07469,53.64494,57.89481,49.39507
1254,2018-03-17,False,Adults,39.40322,42.87506,35.93137,54.20784,58.46326,49.95242
1255,2018-03-17,False,All polls,40.24184,44.76358,35.7201,53.87739,58.09512,49.65967
1256,2018-03-17,False,Voters,41.56427,46.05385,37.07469,53.64494,57.89481,49.39507
1257,2018-03-18,False,Adults,39.85175,43.49009,36.21341,54.16991,58.31991,50.01992
1258,2018-03-18,False,All polls,40.5158,44.98062,36.05098,53.84089,57.9697,49.71209
1259,2018-03-18,False,Voters,41.56427,46.05385,37.07469,53.64494,57.89481,49.39507
1260,2018-03-19,False,Adults,39.92498,44.04139,35.80856,54.20846,58.39294,50.02398
1261,2018-03-19,False,All polls,40.73995,45.40366,36.07623,53.55711,57.79469,49.31954
1262,2018-03-19,False,Voters,41.74577,46.24588,37.24566,53.18254,57.60318,48.76191
1263,2018-03-20,False,Adults,39.91188,43.94455,35.87922,54.1452,58.21628,50.07412
1264,2018-03-20,False,All polls,40.73125,45.33642,36.12609,53.52146,57.67319,49.36973
1265,2018-03-20,False,Voters,42.0102,46.33399,37.68641,52.84654,56.98879,48.70428
1266,2018-03-21,False,Adults,39.61889,43.60841,35.62936,54.17891,58.1848,50.17303
1267,2018-03-21,False,All polls,40.58772,45.12106,36.05438,53.42529,57.36262,49.48797
1268,2018-03-21,False,Voters,41.84569,46.02766,37.66371,52.80284,56.5997,49.00597
1269,2018-03-22,False,Adults,39.61889,43.60841,35.62936,54.17891,58.1848,50.17303
1270,2018-03-22,False,All polls,40.63551,45.22917,36.04184,53.40972,57.33537,49.48407
1271,2018-03-22,False,Voters,41.91279,46.16485,37.66073,52.78131,56.57306,48.98956
1272,2018-03-23,False,Adults,39.77478,43.54115,36.00842,53.7398,57.74566,49.73394
1273,2018-03-23,False,All polls,40.67521,45.03477,36.31564,53.18119,57.07043,49.29195
1274,2018-03-23,False,Voters,42.10215,46.15028,38.05403,52.51001,56.20933,48.81068
1275,2018-03-24,False,Adults,39.4158,43.12585,35.70574,54.20882,58.29647,50.12117
1276,2018-03-24,False,All polls,40.41634,44.74879,36.0839,53.52802,57.52327,49.53277
1277,2018-03-24,False,Voters,41.95313,45.92898,37.97727,52.8746,56.68957,49.05962
1278,2018-03-25,False,Adults,39.4158,43.12585,35.70574,54.20882,58.29647,50.12117
1279,2018-03-25,False,All polls,40.74137,45.14291,36.33984,53.48326,57.42796,49.53856
1280,2018-03-25,False,Voters,42.35456,46.30828,38.40084,52.82531,56.55542,49.09519
1281,2018-03-26,False,Adults,40.08774,43.74665,36.42882,53.9929,58.05314,49.93266
1282,2018-03-26,False,All polls,41.09504,45.39022,36.79985,53.39474,57.34246,49.44703
1283,2018-03-26,False,Voters,42.51164,46.39627,38.62701,52.90974,56.57644,49.24303
1284,2018-03-27,False,Adults,39.58513,43.17094,35.99932,54.15356,58.36164,49.94549
1285,2018-03-27,False,All polls,40.46638,44.68826,36.2445,53.6646,57.67343,49.65577
1286,2018-03-27,False,Voters,41.54846,45.53931,37.55761,53.70638,57.55792,49.85484
1287,2018-03-28,False,Adults,39.53133,43.07762,35.98504,53.80369,58.28436,49.32302
1288,2018-03-28,False,All polls,40.19111,44.36089,36.02133,53.63828,57.76783,49.50874
1289,2018-03-28,False,Voters,41.04078,44.94934,37.13221,54.00505,57.75474,50.25537
1290,2018-03-29,False,Adults,39.58919,43.18702,35.99136,53.80489,58.26278,49.34699
1291,2018-03-29,False,All polls,40.21669,44.3978,36.03558,53.6349,57.7447,49.5251
1292,2018-03-29,False,Voters,41.06978,44.98177,37.15779,53.94359,57.66401,50.22318
1293,2018-03-30,False,Adults,39.94889,43.50609,36.39169,53.5807,57.92394,49.23745
1294,2018-03-30,False,All polls,40.54322,44.73767,36.34878,53.42228,57.44325,49.4013
1295,2018-03-30,False,Voters,41.3702,45.29608,37.44432,53.74371,57.38545,50.10198
1296,2018-03-31,False,Adults,39.94889,43.50609,36.39169,53.5807,57.92394,49.23745
1297,2018-03-31,False,All polls,40.54322,44.73767,36.34878,53.42228,57.44325,49.4013
1298,2018-03-31,False,Voters,41.3702,45.29608,37.44432,53.74371,57.38545,50.10198
1299,2018-04-01,False,Adults,39.94889,43.50609,36.39169,53.5807,57.92394,49.23745
1300,2018-04-01,False,All polls,40.54322,44.73767,36.34878,53.42228,57.44325,49.4013
1301,2018-04-01,False,Voters,41.3702,45.29608,37.44432,53.74371,57.38545,50.10198
1302,2018-04-02,False,Adults,39.87597,43.38846,36.36348,53.67165,57.90841,49.43489
1303,2018-04-02,False,All polls,40.62948,45.06592,36.19304,53.48064,57.56409,49.39719
1304,2018-04-02,False,Voters,41.64708,45.84618,37.44798,53.63681,57.47157,49.80206
1305,2018-04-03,False,Adults,39.56424,43.00368,36.12479,53.97991,58.23304,49.72677
1306,2018-04-03,False,All polls,40.39435,44.82014,35.96857,53.6718,57.73872,49.60488
1307,2018-04-03,False,Voters,41.39609,45.58278,37.2094,53.92669,57.81366,50.03971
1308,2018-04-04,False,Adults,39.37093,42.79845,35.94341,54.10816,58.35041,49.86591
1309,2018-04-04,False,All polls,40.30183,45.00934,35.59433,53.75499,57.90125,49.60874
1310,2018-04-04,False,Voters,41.36893,45.80077,36.9371,54.05376,58.0721,50.03542
1311,2018-04-05,False,Adults,39.407,42.91302,35.90098,54.10432,58.29636,49.91229
1312,2018-04-05,False,All polls,40.22276,44.79292,35.6526,53.80377,57.85802,49.74953
1313,2018-04-05,False,Voters,41.3074,45.5583,37.0565,54.02983,57.9053,50.15437
1314,2018-04-06,False,Adults,39.02662,42.63965,35.41358,54.37126,58.62477,50.11775
